order id,customer id,product id,order status,payment id,order date,shipping id,Is old customer,feedback,'quantity':'cost'
7028,7358,SCB101,Completed,4,8/1/2024,3,No,3,'6': '62.72919932'
7029,7358,SCB101,Cancelled,2,8/27/2024,3,No,3,'1': '62.72919932'
7030,7358,BSF101,Cancelled,5,9/5/2024,1,No,3,'8': '69.89256231'
7031,7360,DSK103,Cancelled,3,4/1/2024,3,No,3,'5': '136.8895794'
7032,7361,CHR102,Cancelled,3,8/4/2024,3,No,2,'1': '140.9156075'
7033,7363,SCB101,Completed,4,7/4/2024,1,No,3,'5': '56.45627939'
7034,7364,SCB101,Completed,2,10/24/2023,3,Yes,3,'9': '62.72919932'
7035,7365,BSF101,Cancelled,5,2/15/2024,4,Yes,3,'10': '69.02969117'
7036,7365,SCB101,Cancelled,4,2/22/2024,1,Yes,3,'5': '56.45627939'
7037,7365,DSK103,Completed,4,6/18/2024,3,No,3,'7': '136.8895794'
7038,7366,CHR101,Cancelled,2,2/19/2024,4,No,5,'10': '3.724203797'
7039,7366,CHR102,Cancelled,5,7/16/2024,1,No,2,'8': '126.8240468'
7040,7367,BSF101,Completed,5,8/7/2024,3,No,3,'5': '77.65840257'
7041,7368,BSF101,Completed,5,7/1/2024,3,No,3,'8': '77.65840257'
7042,7369,SCB101,Completed,5,10/30/2023,4,No,3,'2': '55.75928829'
7043,7369,BSF101,Completed,5,11/29/2023,1,No,3,'8': '69.89256231'
7044,7371,CHR101,Completed,5,6/6/2024,3,No,5,'2': '4.189729272'
7045,7374,SCB101,Completed,3,12/26/2023,1,No,3,'1': '56.45627939'
7046,7375,DSK103,Completed,3,7/16/2024,1,No,3,'7': '123.2006214'
7047,7377,CHR102,Completed,4,3/9/2024,4,No,2,'3': '125.2583178'
7048,7377,CHR102,Completed,2,4/8/2024,3,No,2,'8': '140.9156075'
7049,7377,CHR102,Completed,4,7/6/2024,3,No,2,'3': '140.9156075'
7050,7379,CHR101,Completed,2,1/23/2024,3,No,5,'2': '4.189729272'
7051,7380,CHR101,Completed,5,1/30/2024,1,No,5,'4': '3.770756345'
7052,7381,SCB101,Completed,3,9/25/2023,3,No,3,'5': '62.72919932'
7053,7381,CHR102,Completed,5,1/9/2024,3,Yes,2,'1': '140.9156075'
7054,7381,CHR102,Completed,4,5/29/2024,1,Yes,2,'1': '126.8240468'
7055,7381,CHR101,Cancelled,4,9/3/2024,1,No,5,'6': '3.770756345'
7056,7382,CHR102,Completed,3,3/16/2024,1,No,2,'5': '126.8240468'
7057,7382,SCB101,Completed,4,4/17/2024,1,No,3,'4': '56.45627939'
7058,7384,SCB101,Completed,4,12/29/2023,3,Yes,3,'10': '62.72919932'
7059,7385,SCB101,Completed,3,3/10/2024,3,No,3,'2': '62.72919932'
7060,7386,SCB101,Completed,4,3/24/2024,3,No,3,'3': '62.72919932'
7061,7386,BSF101,Completed,4,7/10/2024,4,No,3,'7': '69.02969117'
7062,7387,SCB101,Cancelled,5,12/4/2023,1,No,3,'8': '56.45627939'
7063,7387,DSK103,Cancelled,5,1/11/2024,4,No,3,'5': '121.6796261'
7064,7388,DSK103,Completed,5,2/6/2024,1,Yes,3,'7': '123.2006214'
7065,7389,CHR101,Completed,4,5/6/2024,1,No,5,'6': '3.770756345'
7066,7389,SCB101,Completed,3,6/16/2024,3,Yes,3,'2': '62.72919932'
7067,7389,SCB101,Completed,3,9/17/2024,1,No,3,'6': '56.45627939'
7068,7391,SCB101,Completed,3,1/11/2024,4,No,3,'4': '55.75928829'
7069,7392,BSF101,Cancelled,5,3/3/2024,1,Yes,3,'6': '69.89256231'
7070,7394,CHR102,Completed,2,12/20/2023,4,Yes,2,'7': '125.2583178'
7071,7394,BSF101,Completed,5,9/3/2024,3,No,3,'3': '77.65840257'
7072,7395,CHR102,Cancelled,5,1/23/2024,1,No,2,'4': '126.8240468'
7073,7396,CHR102,Completed,4,3/19/2024,4,No,2,'7': '125.2583178'
7074,7396,CHR101,Completed,5,6/1/2024,4,No,5,'2': '3.724203797'
7075,7397,CHR101,Cancelled,2,9/5/2024,1,No,5,'2': '3.770756345'
7076,7398,SCB101,Completed,3,3/2/2024,3,Yes,3,'1': '62.72919932'
7077,7398,SCB101,Completed,4,6/21/2024,1,Yes,3,'7': '56.45627939'
7078,7401,DSK103,Cancelled,5,1/21/2024,3,No,3,'9': '136.8895794'
7079,7401,DSK103,Cancelled,4,6/17/2024,4,No,3,'1': '121.6796261'
7080,7402,CHR101,Cancelled,3,3/16/2024,3,No,5,'5': '4.189729272'
7081,7402,CHR102,Completed,2,7/2/2024,4,No,2,'2': '125.2583178'
7082,7403,CHR102,Completed,2,6/10/2024,3,No,2,'6': '140.9156075'
7083,7404,DSK103,Completed,2,8/4/2024,3,No,3,'6': '136.8895794'
7084,7405,CHR101,Completed,3,11/21/2023,1,No,5,'5': '3.770756345'
7085,7405,CHR102,Completed,2,7/2/2024,3,No,2,'4': '140.9156075'
7086,7406,BSF101,Completed,2,6/13/2024,4,No,3,'6': '69.02969117'
7087,7407,CHR102,Completed,2,5/16/2024,1,No,2,'1': '126.8240468'
7088,7408,CHR102,Completed,4,12/8/2023,3,No,2,'7': '140.9156075'
7089,7408,CHR101,Completed,3,6/13/2024,3,Yes,5,'8': '4.189729272'
7090,7408,BSF101,Completed,5,8/5/2024,3,No,3,'4': '77.65840257'
7091,7410,DSK103,Completed,3,6/19/2024,3,No,3,'7': '136.8895794'
7092,7410,DSK103,Completed,3,8/16/2024,1,No,3,'10': '123.2006214'
7093,7411,DSK103,Completed,5,8/21/2024,4,No,3,'4': '121.6796261'
7094,7412,CHR102,Cancelled,4,9/27/2023,1,Yes,2,'9': '126.8240468'
7095,7412,CHR101,Completed,5,3/24/2024,4,No,5,'3': '3.724203797'
7096,7413,BSF101,Cancelled,4,11/4/2023,4,No,3,'6': '69.02969117'
7097,7413,BSF101,Completed,2,2/18/2024,3,No,3,'5': '77.65840257'
7098,7413,BSF101,Cancelled,4,9/15/2024,4,No,3,'6': '69.02969117'
7099,7414,CHR102,Completed,3,2/19/2024,4,No,2,'8': '125.2583178'
7100,7414,CHR101,Completed,5,5/27/2024,1,No,5,'10': '3.770756345'
7101,7414,DSK103,Completed,4,6/20/2024,1,No,3,'3': '123.2006214'
7102,7415,CHR102,Completed,4,1/21/2024,3,Yes,2,'8': '140.9156075'
7103,7416,SCB101,Cancelled,3,4/2/2024,3,No,3,'8': '62.72919932'
7104,7417,SCB101,Cancelled,3,7/25/2024,4,No,3,'2': '55.75928829'
7105,7420,BSF101,Completed,3,3/13/2024,4,No,3,'3': '69.02969117'
7106,7420,SCB101,Completed,5,7/4/2024,3,No,3,'4': '62.72919932'
7107,7420,DSK103,Completed,4,9/1/2024,3,No,3,'5': '136.8895794'
7108,7420,BSF101,Cancelled,2,9/15/2024,1,No,3,'8': '69.89256231'
7109,7421,CHR101,Cancelled,2,8/12/2024,1,No,5,'3': '3.770756345'
7110,7422,SCB101,Cancelled,4,9/29/2023,3,No,3,'2': '62.72919932'
7111,7423,CHR102,Completed,2,3/1/2024,4,No,2,'7': '125.2583178'
7112,7423,CHR101,Cancelled,4,3/3/2024,3,No,5,'5': '4.189729272'
7113,7424,CHR101,Completed,2,4/13/2024,1,No,5,'9': '3.770756345'
7114,7424,SCB101,Completed,2,5/1/2024,3,No,3,'10': '62.72919932'
7115,7426,BSF101,Completed,5,5/27/2024,4,Yes,3,'8': '69.02969117'
7116,7428,CHR102,Cancelled,4,1/3/2024,4,No,2,'10': '125.2583178'
7117,7428,CHR102,Completed,2,4/23/2024,3,No,2,'3': '140.9156075'
7118,7429,DSK103,Cancelled,3,11/22/2023,4,Yes,3,'7': '121.6796261'
7119,7429,SCB101,Completed,4,1/5/2024,1,No,3,'1': '56.45627939'
7120,7429,BSF101,Completed,2,1/17/2024,3,Yes,3,'8': '77.65840257'
7121,7429,CHR102,Completed,4,5/19/2024,1,No,2,'7': '126.8240468'
7122,7430,CHR102,Completed,4,1/18/2024,4,No,2,'8': '125.2583178'
7123,7430,DSK103,Completed,3,3/26/2024,4,No,3,'8': '121.6796261'
7124,7431,CHR102,Completed,3,3/16/2024,1,No,2,'8': '126.8240468'
7125,7432,SCB101,Cancelled,2,10/14/2023,3,No,3,'10': '62.72919932'
7126,7432,BSF101,Completed,3,12/14/2023,1,No,3,'5': '69.89256231'
7127,7433,CHR101,Completed,5,3/15/2024,4,No,5,'3': '3.724203797'
7128,7434,SCB101,Completed,4,9/18/2024,1,No,3,'1': '56.45627939'
7129,7435,DSK103,Cancelled,4,1/2/2024,3,Yes,3,'7': '136.8895794'
7130,7435,DSK103,Cancelled,4,6/6/2024,3,Yes,3,'10': '136.8895794'
7131,7436,SCB101,Completed,4,11/1/2023,3,Yes,3,'8': '62.72919932'
7132,7436,CHR102,Completed,2,3/11/2024,3,No,2,'10': '140.9156075'
7133,7436,CHR101,Completed,3,5/6/2024,4,No,5,'6': '3.724203797'
7134,7436,CHR101,Completed,3,7/7/2024,3,No,5,'6': '4.189729272'
7135,7439,BSF101,Completed,2,7/8/2024,4,No,3,'7': '69.02969117'
7136,7440,SCB101,Completed,5,4/29/2024,1,No,3,'4': '56.45627939'
7137,7440,DSK103,Completed,4,8/2/2024,3,No,3,'1': '136.8895794'
7138,7440,CHR102,Cancelled,5,9/22/2024,3,Yes,2,'1': '140.9156075'
7139,7441,DSK103,Cancelled,3,4/2/2024,1,No,3,'1': '123.2006214'
7140,7442,CHR102,Cancelled,4,6/7/2024,4,Yes,2,'6': '125.2583178'
7141,7443,CHR101,Completed,4,1/7/2024,1,Yes,5,'7': '3.770756345'
7142,7443,BSF101,Completed,3,5/11/2024,3,No,3,'10': '77.65840257'
7143,7445,BSF101,Completed,3,2/27/2024,4,No,3,'6': '69.02969117'
7144,7445,SCB101,Completed,2,8/23/2024,4,No,3,'10': '55.75928829'
7145,7446,CHR101,Completed,2,2/5/2024,1,Yes,5,'5': '3.770756345'
7146,7446,BSF101,Completed,4,9/11/2024,1,No,3,'9': '69.89256231'
7147,7447,DSK103,Completed,3,9/4/2024,1,No,3,'9': '123.2006214'
7148,7448,CHR101,Completed,4,1/2/2024,3,No,5,'4': '4.189729272'
7149,7449,CHR101,Completed,5,7/8/2024,1,No,5,'8': '3.770756345'
7150,7450,DSK103,Completed,3,5/1/2024,1,No,3,'7': '123.2006214'
7151,7451,SCB101,Cancelled,4,1/12/2024,3,No,3,'10': '62.72919932'
7152,7454,SCB101,Cancelled,5,7/2/2024,4,No,3,'1': '55.75928829'
7153,7455,CHR102,Completed,3,9/29/2023,1,No,2,'1': '126.8240468'
7154,7457,BSF101,Completed,4,7/15/2024,1,No,3,'1': '69.89256231'
7155,7458,BSF101,Completed,3,4/5/2024,3,No,3,'5': '77.65840257'
7156,7458,BSF101,Completed,3,6/10/2024,4,No,3,'6': '69.02969117'
7157,7458,CHR102,Completed,3,8/28/2024,3,No,2,'5': '140.9156075'
7158,7460,DSK103,Completed,4,8/29/2024,1,No,3,'8': '123.2006214'
7159,7461,BSF101,Completed,3,1/9/2024,4,Yes,3,'2': '69.02969117'
7160,7462,SCB101,Cancelled,4,9/25/2023,3,No,3,'10': '62.72919932'
7161,7465,DSK103,Cancelled,5,12/20/2023,3,Yes,3,'6': '136.8895794'
7162,7465,BSF101,Completed,5,7/20/2024,4,No,3,'6': '69.02969117'
7163,7465,BSF101,Completed,4,8/1/2024,3,No,3,'6': '77.65840257'
7164,7468,BSF101,Completed,3,6/24/2024,4,No,3,'8': '69.02969117'
7165,7469,BSF101,Cancelled,2,9/30/2023,1,Yes,3,'5': '69.89256231'
7166,7469,BSF101,Completed,2,12/15/2023,3,Yes,3,'5': '77.65840257'
7167,7469,CHR102,Cancelled,2,5/1/2024,3,No,2,'8': '140.9156075'
7168,7470,CHR101,Completed,3,1/25/2024,1,No,5,'7': '3.770756345'
7169,7471,DSK103,Completed,2,8/3/2024,1,No,3,'5': '123.2006214'
7170,7471,DSK103,Completed,2,8/22/2024,1,Yes,3,'7': '123.2006214'
7171,7472,DSK103,Completed,4,10/16/2023,4,No,3,'7': '121.6796261'
7172,7472,CHR102,Cancelled,3,3/12/2024,4,Yes,2,'7': '125.2583178'
7173,7476,SCB101,Cancelled,2,10/5/2023,3,No,3,'10': '62.72919932'
7174,7477,DSK103,Completed,4,7/19/2024,4,No,3,'5': '121.6796261'
7175,7478,CHR101,Completed,5,3/13/2024,4,No,5,'10': '3.724203797'
7176,7481,BSF101,Completed,2,2/25/2024,1,No,3,'4': '69.89256231'
7177,7481,CHR102,Completed,4,6/4/2024,3,Yes,2,'5': '140.9156075'
7178,7482,BSF101,Completed,5,6/9/2024,1,No,3,'7': '69.89256231'
7179,7483,BSF101,Cancelled,2,1/12/2024,3,No,3,'4': '77.65840257'
7180,7483,BSF101,Cancelled,2,2/28/2024,3,No,3,'8': '77.65840257'
7181,7484,CHR102,Completed,4,10/16/2023,1,No,2,'6': '126.8240468'
7182,7484,DSK103,Completed,2,2/14/2024,3,No,3,'5': '136.8895794'
7183,7487,DSK103,Completed,5,11/13/2023,4,No,3,'1': '121.6796261'
7184,7488,CHR101,Completed,5,4/18/2024,3,No,5,'10': '4.189729272'
7185,7488,DSK103,Completed,2,4/24/2024,4,No,3,'2': '121.6796261'
7186,7489,CHR102,Completed,4,10/29/2023,4,No,2,'10': '125.2583178'
7187,7489,CHR101,Completed,4,11/6/2023,4,No,5,'1': '3.724203797'
7188,7490,CHR102,Completed,5,11/9/2023,3,Yes,2,'10': '140.9156075'
7189,7491,DSK103,Cancelled,2,5/7/2024,1,Yes,3,'3': '123.2006214'
7190,7491,CHR101,Completed,5,8/23/2024,3,No,5,'9': '4.189729272'
7191,7492,CHR102,Cancelled,2,7/4/2024,3,No,2,'5': '140.9156075'
7192,7494,CHR102,Completed,5,1/15/2024,3,No,2,'5': '140.9156075'
7193,7494,BSF101,Completed,2,2/3/2024,1,Yes,3,'1': '69.89256231'
7194,7495,CHR102,Cancelled,2,10/27/2023,4,No,2,'1': '125.2583178'
7195,7497,BSF101,Completed,4,9/26/2023,4,No,3,'4': '69.02969117'
7196,7497,DSK103,Completed,5,9/30/2023,3,No,3,'5': '136.8895794'
7197,7497,DSK103,Cancelled,2,5/13/2024,3,No,3,'2': '136.8895794'
7198,7498,DSK103,Cancelled,3,1/28/2024,1,Yes,3,'2': '123.2006214'
7199,7498,CHR101,Cancelled,2,6/6/2024,3,No,5,'2': '4.189729272'
7200,7500,SCB101,Completed,3,11/9/2023,3,No,3,'3': '62.72919932'
7201,7503,DSK103,Completed,4,6/24/2024,3,No,3,'8': '136.8895794'
7202,7504,CHR101,Completed,2,10/12/2023,4,Yes,5,'3': '3.724203797'
7203,7505,BSF101,Completed,4,11/15/2023,1,No,3,'3': '69.89256231'
7204,7505,CHR101,Completed,4,12/22/2023,1,No,5,'7': '3.770756345'
7205,7507,CHR102,Completed,2,4/3/2024,3,No,2,'7': '140.9156075'
7206,7511,CHR101,Cancelled,3,7/4/2024,4,Yes,5,'3': '3.724203797'
7207,7512,DSK103,Completed,5,9/30/2023,4,Yes,3,'6': '121.6796261'
7208,7512,BSF101,Completed,2,11/5/2023,4,No,3,'2': '69.02969117'
7209,7514,CHR102,Completed,5,10/3/2023,1,No,2,'9': '126.8240468'
7210,7514,SCB101,Completed,2,11/10/2023,3,Yes,3,'4': '62.72919932'
7211,7514,SCB101,Cancelled,2,5/11/2024,4,No,3,'5': '55.75928829'
7212,7515,SCB101,Completed,5,3/18/2024,4,No,3,'9': '55.75928829'
7213,7515,DSK103,Completed,5,4/20/2024,1,No,3,'1': '123.2006214'
7214,7516,CHR102,Cancelled,5,1/22/2024,4,No,2,'3': '125.2583178'
7215,7517,CHR102,Cancelled,3,1/19/2024,3,No,2,'1': '140.9156075'
7216,7518,DSK103,Cancelled,2,2/25/2024,4,No,3,'9': '121.6796261'
7217,7518,DSK103,Cancelled,5,8/2/2024,4,Yes,3,'6': '121.6796261'
7218,7518,DSK103,Completed,4,8/11/2024,1,Yes,3,'3': '123.2006214'
7219,7518,CHR101,Completed,5,9/19/2024,1,No,5,'4': '3.770756345'
7220,7519,DSK103,Completed,3,4/6/2024,3,No,3,'3': '136.8895794'
7221,7519,SCB101,Completed,4,5/8/2024,1,No,3,'1': '56.45627939'
7222,7520,SCB101,Cancelled,5,12/26/2023,4,No,3,'5': '55.75928829'
7223,7520,DSK103,Completed,5,6/30/2024,3,No,3,'7': '136.8895794'
7224,7520,BSF101,Completed,2,7/25/2024,3,No,3,'3': '77.65840257'
7225,7521,BSF101,Completed,4,4/5/2024,3,No,3,'1': '77.65840257'
7226,7521,DSK103,Completed,3,6/12/2024,3,No,3,'1': '136.8895794'
7227,7524,SCB101,Completed,3,11/25/2023,3,No,3,'8': '62.72919932'
7228,7524,DSK103,Completed,2,4/15/2024,1,No,3,'9': '123.2006214'
7229,7524,DSK103,Completed,4,7/3/2024,1,No,3,'10': '123.2006214'
7230,7525,SCB101,Completed,4,3/28/2024,4,No,3,'6': '55.75928829'
7231,7525,SCB101,Completed,3,9/18/2024,1,No,3,'7': '56.45627939'
7232,7526,CHR101,Completed,4,9/12/2024,4,No,5,'2': '3.724203797'
7233,7527,BSF101,Completed,2,1/15/2024,4,Yes,3,'8': '69.02969117'
7234,7528,CHR102,Cancelled,4,9/24/2023,1,Yes,2,'10': '126.8240468'
7235,7528,DSK103,Completed,5,1/31/2024,4,No,3,'6': '121.6796261'
7236,7529,SCB101,Completed,4,11/28/2023,4,No,3,'1': '55.75928829'
7237,7529,SCB101,Cancelled,2,4/6/2024,3,Yes,3,'10': '62.72919932'
7238,7530,DSK103,Completed,3,11/30/2023,3,Yes,3,'3': '136.8895794'
7239,7531,DSK103,Completed,3,4/25/2024,4,No,3,'1': '121.6796261'
7240,7532,DSK103,Completed,5,9/30/2023,4,No,3,'1': '121.6796261'
7241,7533,BSF101,Completed,2,10/2/2023,1,No,3,'6': '69.89256231'
7242,7533,DSK103,Completed,4,7/25/2024,1,No,3,'10': '123.2006214'
7243,7534,BSF101,Completed,5,9/28/2023,4,Yes,3,'10': '69.02969117'
7244,7534,CHR102,Completed,4,4/5/2024,3,No,2,'1': '140.9156075'
7245,7537,SCB101,Completed,4,5/16/2024,1,No,3,'3': '56.45627939'
7246,7538,SCB101,Completed,2,7/7/2024,3,No,3,'2': '62.72919932'
7247,7541,CHR101,Completed,5,4/10/2024,1,Yes,5,'8': '3.770756345'
7248,7541,SCB101,Completed,2,6/3/2024,1,No,3,'6': '56.45627939'
7249,7542,DSK103,Cancelled,2,6/14/2024,4,No,3,'3': '121.6796261'
7250,7543,CHR102,Completed,2,10/6/2023,1,No,2,'3': '126.8240468'
7251,7543,SCB101,Completed,3,2/26/2024,3,No,3,'8': '62.72919932'
7252,7545,CHR101,Completed,2,7/4/2024,3,Yes,5,'1': '4.189729272'
7253,7546,DSK103,Cancelled,4,10/23/2023,3,No,3,'10': '136.8895794'
7254,7546,DSK103,Cancelled,3,10/30/2023,3,No,3,'8': '136.8895794'
7255,7546,CHR102,Completed,4,4/23/2024,1,No,2,'7': '126.8240468'
7256,7547,CHR101,Completed,4,1/9/2024,4,No,5,'3': '3.724203797'
7257,7548,BSF101,Cancelled,2,7/6/2024,1,No,3,'3': '69.89256231'
7258,7549,SCB101,Cancelled,5,1/30/2024,4,No,3,'6': '55.75928829'
7259,7551,SCB101,Completed,2,9/18/2024,1,Yes,3,'1': '56.45627939'
7260,7553,SCB101,Completed,2,9/29/2023,3,No,3,'3': '62.72919932'
7261,7555,BSF101,Completed,4,10/1/2023,3,Yes,3,'1': '77.65840257'
7262,7555,CHR102,Completed,5,12/29/2023,1,No,2,'3': '126.8240468'
7263,7555,CHR101,Completed,3,4/19/2024,3,No,5,'4': '4.189729272'
7264,7556,SCB101,Completed,2,3/30/2024,3,No,3,'4': '62.72919932'
7265,7556,BSF101,Completed,4,6/8/2024,3,No,3,'2': '77.65840257'
7266,7557,CHR102,Completed,5,11/17/2023,1,No,2,'3': '126.8240468'
7267,7557,CHR101,Completed,5,1/7/2024,3,No,5,'8': '4.189729272'
7268,7557,CHR101,Completed,3,4/12/2024,3,No,5,'3': '4.189729272'
7269,7558,DSK103,Completed,2,7/12/2024,4,No,3,'3': '121.6796261'
7270,7560,CHR101,Completed,5,1/1/2024,3,Yes,5,'2': '4.189729272'
7271,7560,BSF101,Cancelled,2,6/3/2024,3,No,3,'6': '77.65840257'
7272,7561,CHR102,Cancelled,4,11/20/2023,3,No,2,'6': '140.9156075'
7273,7562,SCB101,Completed,5,10/23/2023,4,No,3,'2': '55.75928829'
7274,7562,BSF101,Cancelled,3,9/11/2024,1,No,3,'3': '69.89256231'
7275,7563,DSK103,Completed,5,2/21/2024,1,No,3,'10': '123.2006214'
7276,7563,DSK103,Completed,5,7/30/2024,1,No,3,'8': '123.2006214'
7277,7563,DSK103,Completed,3,9/15/2024,4,No,3,'6': '121.6796261'
7278,7565,CHR102,Cancelled,3,4/22/2024,1,No,2,'2': '126.8240468'
7279,7566,DSK103,Completed,2,6/13/2024,3,Yes,3,'3': '136.8895794'
7280,7566,BSF101,Cancelled,4,8/11/2024,4,Yes,3,'4': '69.02969117'
7281,7566,SCB101,Completed,3,9/6/2024,3,No,3,'3': '62.72919932'
7282,7568,DSK103,Cancelled,3,5/3/2024,1,No,3,'2': '123.2006214'
7283,7569,CHR102,Completed,2,10/9/2023,3,No,2,'10': '140.9156075'
7284,7569,DSK103,Completed,3,8/11/2024,3,No,3,'6': '136.8895794'
7285,7570,SCB101,Completed,3,12/26/2023,4,No,3,'9': '55.75928829'
7286,7570,CHR102,Completed,4,2/7/2024,3,Yes,2,'4': '140.9156075'
7287,7571,BSF101,Completed,4,3/25/2024,1,No,3,'6': '69.89256231'
7288,7573,SCB101,Completed,5,10/12/2023,1,No,3,'5': '56.45627939'
7289,7573,CHR102,Cancelled,2,10/25/2023,3,No,2,'10': '140.9156075'
7290,7573,DSK103,Completed,5,12/4/2023,3,No,3,'2': '136.8895794'
7291,7573,DSK103,Completed,4,2/2/2024,1,No,3,'2': '123.2006214'
7292,7573,SCB101,Completed,4,8/14/2024,3,Yes,3,'4': '62.72919932'
7293,7574,DSK103,Completed,3,1/20/2024,1,Yes,3,'1': '123.2006214'
7294,7574,BSF101,Completed,4,7/1/2024,1,Yes,3,'8': '69.89256231'
7295,7575,CHR102,Cancelled,2,5/15/2024,1,No,2,'9': '126.8240468'
7296,7576,CHR102,Completed,4,1/15/2024,1,No,2,'10': '126.8240468'
7297,7577,BSF101,Completed,2,5/19/2024,4,No,3,'10': '69.02969117'
7298,7577,BSF101,Completed,3,6/28/2024,4,Yes,3,'7': '69.02969117'
7299,7578,CHR102,Completed,3,8/13/2024,4,Yes,2,'5': '125.2583178'
7300,7578,SCB101,Completed,2,9/11/2024,1,Yes,3,'8': '56.45627939'
7301,7579,DSK103,Completed,2,8/7/2024,4,No,3,'1': '121.6796261'
7302,7582,BSF101,Cancelled,5,12/10/2023,4,No,3,'1': '69.02969117'
7303,7583,SCB101,Completed,5,11/18/2023,4,No,3,'3': '55.75928829'
7304,7584,SCB101,Completed,4,6/19/2024,1,No,3,'10': '56.45627939'
7305,7584,SCB101,Cancelled,2,9/5/2024,3,No,3,'4': '62.72919932'
7306,7585,SCB101,Completed,3,1/21/2024,1,No,3,'8': '56.45627939'
7307,7585,BSF101,Completed,3,4/3/2024,3,No,3,'8': '77.65840257'
7308,7586,BSF101,Completed,5,9/30/2023,3,No,3,'8': '77.65840257'
7309,7586,DSK103,Cancelled,3,3/4/2024,1,No,3,'9': '123.2006214'
7310,7586,CHR102,Completed,5,7/28/2024,4,Yes,2,'3': '125.2583178'
7311,7587,CHR102,Completed,3,10/24/2023,4,No,2,'9': '125.2583178'
7312,7587,CHR101,Completed,3,11/23/2023,3,No,5,'10': '4.189729272'
7313,7587,CHR102,Cancelled,5,4/13/2024,1,No,2,'6': '126.8240468'
7314,7589,DSK103,Completed,4,11/15/2023,4,No,3,'5': '121.6796261'
7315,7589,CHR101,Completed,2,3/20/2024,4,No,5,'4': '3.724203797'
7316,7591,CHR102,Cancelled,4,7/30/2024,1,No,2,'9': '126.8240468'
7317,7592,DSK103,Cancelled,4,3/20/2024,4,No,3,'1': '121.6796261'
7318,7592,DSK103,Completed,2,8/9/2024,4,No,3,'4': '121.6796261'
7319,7592,CHR101,Completed,4,8/19/2024,4,Yes,5,'6': '3.724203797'
7320,7593,CHR102,Completed,3,8/2/2024,3,No,2,'9': '140.9156075'
7321,7594,CHR102,Completed,3,10/13/2023,1,Yes,2,'8': '126.8240468'
7322,7595,CHR101,Completed,3,4/26/2024,1,No,5,'1': '3.770756345'
7323,7598,CHR101,Completed,2,11/3/2023,1,No,5,'10': '3.770756345'
7324,7598,CHR101,Completed,3,11/29/2023,4,No,5,'8': '3.724203797'
7325,7598,CHR102,Cancelled,4,5/24/2024,1,No,2,'4': '126.8240468'
7326,7600,SCB101,Cancelled,5,6/14/2024,1,No,3,'1': '56.45627939'
7327,7601,SCB101,Completed,3,9/10/2024,3,No,3,'1': '62.72919932'
7328,7603,CHR102,Completed,3,8/18/2024,1,Yes,2,'10': '126.8240468'
7329,7604,BSF101,Completed,2,7/5/2024,4,No,3,'9': '69.02969117'
7330,7604,SCB101,Completed,4,8/4/2024,3,No,3,'9': '62.72919932'
7331,7605,CHR102,Completed,3,11/13/2023,1,No,2,'4': '126.8240468'
7332,7608,BSF101,Completed,2,2/26/2024,4,Yes,3,'9': '69.02969117'
7333,7609,CHR101,Completed,2,10/22/2023,3,Yes,5,'9': '4.189729272'
7334,7609,DSK103,Cancelled,2,2/19/2024,3,No,3,'1': '136.8895794'
7335,7610,CHR102,Cancelled,4,2/29/2024,3,No,2,'3': '140.9156075'
7336,7610,CHR101,Cancelled,3,4/20/2024,1,No,5,'3': '3.770756345'
7337,7611,CHR102,Completed,4,5/16/2024,1,No,2,'3': '126.8240468'
7338,7612,CHR101,Completed,5,2/6/2024,3,No,5,'4': '4.189729272'
7339,7612,CHR101,Cancelled,3,6/26/2024,3,Yes,5,'4': '4.189729272'
7340,7612,CHR101,Cancelled,3,8/16/2024,1,No,5,'2': '3.770756345'
7341,7614,CHR101,Completed,2,4/8/2024,1,No,5,'4': '3.770756345'
7342,7614,CHR101,Cancelled,4,8/27/2024,1,Yes,5,'4': '3.770756345'
7343,7618,CHR102,Completed,5,8/8/2024,4,No,2,'9': '125.2583178'
7344,7623,DSK103,Completed,3,1/17/2024,4,No,3,'8': '121.6796261'
7345,7627,SCB101,Completed,3,1/30/2024,3,No,3,'6': '62.72919932'
7346,7627,BSF101,Completed,3,5/2/2024,1,No,3,'10': '69.89256231'
7347,7627,BSF101,Completed,2,5/29/2024,3,No,3,'7': '77.65840257'
7348,7628,CHR102,Cancelled,2,6/1/2024,1,No,2,'5': '126.8240468'
7349,7629,BSF101,Completed,5,11/1/2023,3,No,3,'9': '77.65840257'
7350,7629,DSK103,Completed,5,3/28/2024,3,No,3,'7': '136.8895794'
7351,7630,CHR101,Completed,3,9/1/2024,3,No,5,'8': '4.189729272'
7352,7631,CHR101,Cancelled,4,7/21/2024,1,No,5,'4': '3.770756345'
7353,7632,SCB101,Completed,2,4/24/2024,4,No,3,'4': '55.75928829'
7354,7632,DSK103,Cancelled,4,9/20/2024,3,Yes,3,'1': '136.8895794'
7355,7637,CHR102,Completed,2,2/20/2024,3,Yes,2,'2': '140.9156075'
7356,7637,CHR101,Completed,5,2/21/2024,3,No,5,'7': '4.189729272'
7357,7638,DSK103,Cancelled,4,2/18/2024,1,No,3,'6': '123.2006214'
7358,7641,BSF101,Completed,3,2/25/2024,1,No,3,'6': '69.89256231'
7359,7642,DSK103,Completed,2,11/9/2023,4,Yes,3,'9': '121.6796261'
